Probe	Symbol	Description	Chromosome	Chromosome Location	GenBank	Gene	PubMed	Gene Ontology	Pathway
254042_at	XTH23, XTR6	xyloglucan endotransglycosylase-related protein (XTR6), xyloglucan endotransglycosylase-related protein (XTR6)	4, 4	13128643	AT4G25810	828686	11673616, 12481097, 12805589, 12795706, 12007405, 14595688, 15047898, 15235117, 15680330, 15634198, 15694452, 15720654, 15713015, 16415215, 17059410, 18650403, 18783601, 19269997	GO:0005576: extracellular region, GO:0005618: cell wall, GO:0005794: Golgi apparatus, GO:0016798: hydrolase activity, acting on glycosyl bonds	
254263_at			4	-12256180	AT4G23493	828448	17888165	GO:0003674: molecular_function, GO:0005634: nucleus, GO:0006457: protein folding, GO:0008150: biological_process, GO:0009408: response to heat, GO:0009644: response to high light intensity, GO:0042542: response to hydrogen peroxide	
266670_at	UGT71C2		2	12706710	AT2G29740	817524	15352060, 17061125, 19261311, 22253603	GO:0008194: UDP-glycosyltransferase activity, GO:0016757: transferase activity, transferring glycosyl groups, GO:0080043: quercetin 3-O-glucosyltransferase activity, GO:0080044: quercetin 7-O-glucosyltransferase activity, GO:0080045: quercetin 3'-O-glucosyltransferase activity	
246781_at	SFP1	Encodes a sugar-porter family protein that is induced during leaf senescence.  The increase in its gene expression during leaf senescence is paralleled by an accumulation of monosaccharides.	5	9648667	AT5G27350	832794	11485201, 14738307, 15598803, 16478044, 16603666	GO:0005351: carbohydrate:proton symporter activity, GO:0005886: plasma membrane, GO:0009624: response to nematode, GO:0010167: response to nitrate, GO:0015144: carbohydrate transmembrane transporter activity, GO:0015706: nitrate transport, GO:0016020: membrane	
250053_at			5	5899253	AT5G17850	831653	11500563, 12912986, 15749712, 15994908, 16460505, 18775970, 22353860	GO:0005432: calcium:sodium antiporter activity, GO:0006812: cation transport, GO:0015491: cation:cation antiporter activity, GO:0015491: cation:cation antiporter activity, GO:0035725: sodium ion transmembrane transport	
254060_at	SHB1	SHB1 encodes a nuclear and cytosolic protein that has motifs  homologous with SYG1 protein family members. Acts in cryptochrome signaling. Overexpression of SHB1 enhanced the expression of PHYTOCHROME-INTERACTING  FACTOR4 (PIF4) under red light and promoted proteasome-mediated degradation of phytochrome A and hypocotyl elongation under far-red light. A knockout allele suppressed LONG HYPOCOTYL IN FAR-RED LIGHT1 (HFR1) expression and showed several deetiolation  phenotypes. Acts upstream of HFR1. Regulates seed development.	4	-12963382	AT4G25350	828638	15122012, 16500988, 19141706, 19406114, 20354198, 22995285	GO:0005634: nucleus, GO:0005829: cytosol, GO:0005886: plasma membrane, GO:0006817: phosphate ion transport, GO:0006857: oligopeptide transport, GO:0009960: endosperm development, GO:0010017: red or far-red light signaling pathway, GO:0010468: regulation of gene expression, GO:0016021: integral component of membrane, GO:0016036: cellular response to phosphate starvation, GO:0045793: positive regulation of cell size, GO:0080050: regulation of seed development, GO:0080113: regulation of seed growth	
248657_at	ATFKBP65, FKBP65, ROF2		5, 5, 5	-19690542	AT5G48570	834913	11782485, 14535883, 14996219, 15047905, 15047901, 15610345, 15695462, 15703057, 16081496, 16183833, 16291648, 17080288, 18189342, 18305208, 18252252, 18650403, 18603616, 18725200, 18783601, 18775970, 19876748, 20856808, 22134914, 22268595, 23133621	GO:0000413: protein peptidyl-prolyl isomerization, GO:0003755: peptidyl-prolyl cis-trans isomerase activity, GO:0003755: peptidyl-prolyl cis-trans isomerase activity, GO:0005515: protein binding, GO:0005516: calmodulin binding, GO:0005528: FK506 binding, GO:0005528: FK506 binding, GO:0005634: nucleus, GO:0005773: vacuole, GO:0006457: protein folding, GO:0006499: N-terminal protein myristoylation, GO:0009408: response to heat, GO:0009644: response to high light intensity, GO:0016020: membrane, GO:0018208: peptidyl-proline modification, GO:0034976: response to endoplasmic reticulum stress, GO:0042542: response to hydrogen peroxide, GO:0070370: cellular heat acclimation	
260917_at			1	588329	AT1G02700	839492		GO:0003674: molecular_function, GO:0006457: protein folding, GO:0008150: biological_process, GO:0009408: response to heat, GO:0009644: response to high light intensity, GO:0016114: terpenoid biosynthetic process, GO:0042542: response to hydrogen peroxide, GO:0045893: positive regulation of transcription, DNA-templated	
264758_at	AtFBS1, FBS1		1, 1	22628265, 22628265	AT1G61340	842428	15235117, 16258017, 16648215, 17337630, 17888165, 18156220, 20736450, 22325883, 22920997	GO:0003674: molecular_function, GO:0005634: nucleus, GO:0006970: response to osmotic stress, GO:0009611: response to wounding, GO:0009617: response to bacterium, GO:0009651: response to salt stress, GO:0009693: ethylene biosynthetic process, GO:0009737: response to abscisic acid, GO:0009751: response to salicylic acid, GO:0009753: response to jasmonic acid, GO:0009961: response to 1-aminocyclopropane-1-carboxylic acid, GO:0010200: response to chitin	
250332_at			5	3758858	AT5G11680	831040	14595688, 15060130, 17925997, 18650403, 18775970	GO:0003674: molecular_function, GO:0005634: nucleus, GO:0005829: cytosol, GO:0005886: plasma membrane, GO:0008150: biological_process	
263127_at	MSL6		1	-29569030	AT1G78610	844197	17408486, 18485707, 18796637, 21142222, 22645532	GO:0005634: nucleus, GO:0005774: vacuolar membrane, GO:0005886: plasma membrane, GO:0009506: plasmodesma, GO:0016020: membrane	
257196_at	AAE16		3	8575167	AT3G23790	821961	12177484, 12644654, 12805634, 12777046, 14576160, 15052571, 16262711, 16299169, 18854047, 22920973	GO:0009507: chloroplast, GO:0009941: chloroplast envelope	00071: Fatty acid degradation, 01100: Metabolic pathways, 04146: Peroxisome
254336_at			4	11683865	AT4G22050	828294	14697270, 16299181, 17559508, 18931455	GO:0005576: extracellular region, GO:0006508: proteolysis	
254823_at			4	-7449274, -7449342	AT4G12580	826871		GO:0003674: molecular_function, GO:0005575: cellular_component, GO:0008150: biological_process	
264968_at			1	-25236811, -25236811	AT1G67360	843057	12566592, 12753585, 15047901, 15539469, 16258017, 16500996, 16461379, 17672910, 17888165, 18305208, 18441225, 18650403, 18775970	GO:0005737: cytoplasm, GO:0005773: vacuole, GO:0008150: biological_process	
253550_at	ATCIPK6, CIPK6, SIP3, SNRK3.14	Encodes CBL-interacting protein kinase 6 (CIPK6). Required for development and salt tolerance., Encodes CBL-interacting protein kinase 6 (CIPK6). Required for development and salt tolerance., Encodes CBL-interacting protein kinase 6 (CIPK6). Required for development and salt tolerance., Encodes CBL-interacting protein kinase 6 (CIPK6). Required for development and salt tolerance.	4, 4, 4, 4	15067053	AT4G30960	829221	10725350, 11230129, 11115898, 12805596, 12045290, 14730064, 15047901, 17360592, 17551672, 17616511, 19187042, 19820350, 21445098, 21477822, 21971994	GO:0005515: protein binding, GO:0005886: plasma membrane, GO:0007275: multicellular organism development, GO:0009414: response to water deprivation, GO:0009651: response to salt stress, GO:0010118: stomatal movement, GO:0010540: basipetal auxin transport, GO:0016301: kinase activity, GO:0019722: calcium-mediated signaling, GO:0042538: hyperosmotic salinity response	
246302_at	ATCAX3, ATHCX1, CAX1-LIKE, CAX3		3, 3, 3, 3	19239427	AT3G51860	824349	11080595, 11562366, 11500563, 11950973, 12376668, 12369623, 12480930, 12566577, 14583601, 14960315, 16055687, 16478044, 17968588, 18650403, 19098009, 19819871, 19841670, 20736450, 21258004, 21277284, 21546457, 21657244, 21914662, 22086421, 23148892	GO:0005515: protein binding, GO:0005773: vacuole, GO:0005774: vacuolar membrane, GO:0006793: phosphorus metabolic process, GO:0006812: cation transport, GO:0006814: sodium ion transport, GO:0006816: calcium ion transport, GO:0006874: cellular calcium ion homeostasis, GO:0006882: cellular zinc ion homeostasis, GO:0006882: cellular zinc ion homeostasis, GO:0009624: response to nematode, GO:0009624: response to nematode, GO:0009705: plant-type vacuole membrane, GO:0010351: lithium ion transport, GO:0015368: calcium:cation antiporter activity, GO:0015369: calcium:proton antiporter activity, GO:0015369: calcium:proton antiporter activity, GO:0015491: cation:cation antiporter activity, GO:0015491: cation:cation antiporter activity, GO:0030026: cellular manganese ion homeostasis, GO:0051592: response to calcium ion, GO:0055062: phosphate ion homeostasis	
259618_at	AtMYB112, MYB112	Encodes a putative transcription factor (MYB112)., Encodes a putative transcription factor (MYB112).	1, 1	-17704179	AT1G48000	841218	11118137, 11597504, 15047901, 16258012, 16463103, 16553893	GO:0003677: DNA binding, GO:0003700: DNA-binding transcription factor activity, GO:0005634: nucleus, GO:0006355: regulation of transcription, DNA-templated, GO:0009651: response to salt stress, GO:0009737: response to abscisic acid, GO:0009751: response to salicylic acid, GO:0009830: cell wall modification involved in abscission, GO:0046686: response to cadmium ion	
260391_at	SS2	Encodes AtSS-2 strictosidine synthase.	1	-27835131	AT1G74020	843740	12535341, 15215502, 15371352, 15489280, 15539469, 16010003, 16021335, 18650403, 18805951, 18831797, 19121120, 20736450	GO:0005773: vacuole, GO:0005774: vacuolar membrane, GO:0005794: Golgi apparatus, GO:0005886: plasma membrane, GO:0009506: plasmodesma, GO:0009611: response to wounding, GO:0009753: response to jasmonic acid, GO:0010167: response to nitrate, GO:0010260: animal organ senescence, GO:0015706: nitrate transport	00901: Indole alkaloid biosynthesis, 01100: Metabolic pathways, 01110: Biosynthesis of secondary metabolites
254234_at			4	-12336186	AT4G23680	828468	12952558, 14722088, 15319476, 16291648, 22487254	GO:0003674: molecular_function, GO:0005575: cellular_component	
246554_at	APG6, AtCLPB3, CLPB-P, CLPB3	Encodes a chloroplast-targeted Hsp101 homologue.  Functions as a molecular chaperone involved in plastid differentiation mediating internal thylakoid membrane formation and conferring thermotolerance to chloroplasts during heat stress.  APG6 is constitutively expressed in the root tips, the organ boundary region, the reproductive tissues of mature plants where plastids exist as proplastids, and slightly in the stems and leaves.  APG6 expression is upregulated in response to heat shock in various organs, but not in response to other abiotic stresses.  Apg6 mutants have a pale-green phenotype., Encodes a chloroplast-targeted Hsp101 homologue.  Functions as a molecular chaperone involved in plastid differentiation mediating internal thylakoid membrane formation and conferring thermotolerance to chloroplasts during heat stress.  APG6 is constitutively expressed in the root tips, the organ boundary region, the reproductive tissues of mature plants where plastids exist as proplastids, and slightly in the stems and leaves.  APG6 expression is upregulated in response to heat shock in various organs, but not in response to other abiotic stresses.  Apg6 mutants have a pale-green phenotype., Encodes a chloroplast-targeted Hsp101 homologue.  Functions as a molecular chaperone involved in plastid differentiation mediating internal thylakoid membrane formation and conferring thermotolerance to chloroplasts during heat stress.  APG6 is constitutively expressed in the root tips, the organ boundary region, the reproductive tissues of mature plants where plastids exist as proplastids, and slightly in the stems and leaves.  APG6 expression is upregulated in response to heat shock in various organs, but not in response to other abiotic stresses.  Apg6 mutants have a pale-green phenotype., Encodes a chloroplast-targeted Hsp101 homologue.  Functions as a molecular chaperone involved in plastid differentiation mediating internal thylakoid membrane formation and conferring thermotolerance to chloroplasts during heat stress.  APG6 is constitutively expressed in the root tips, the organ boundary region, the reproductive tissues of mature plants where plastids exist as proplastids, and slightly in the stems and leaves.  APG6 expression is upregulated in response to heat shock in various organs, but not in response to other abiotic stresses.  Apg6 mutants have a pale-green phenotype.	5, 5, 5, 5	-5014212	AT5G15450	831398	12185496, 10889261, 14576160, 14593120, 15047901, 15561727, 16644052, 16995899, 17181860, 17144892, 18055584, 18189342, 18785823, 18775970, 18854047, 19423572, 20811767, 21889051	GO:0005524: ATP binding, GO:0005737: cytoplasm, GO:0009408: response to heat, GO:0009408: response to heat, GO:0009507: chloroplast, GO:0009532: plastid stroma, GO:0009570: chloroplast stroma, GO:0009658: chloroplast organization, GO:0016887: ATPase activity	
265430_at	LLG2		2	-8924894	AT2G20700	816598	12068095, 12805588, 14671020, 18775970, 19028964, 20163554	GO:0003674: molecular_function, GO:0005886: plasma membrane, GO:0008150: biological_process, GO:0031225: anchored component of membrane, GO:0090406: pollen tube	
252572_at	ATMLO3, MLO3	A member of a large family of seven-transmembrane domain proteins specific to plants, homologs of the barley mildew resistance locus o (MLO) protein. The Arabidopsis genome contains 15 genes encoding MLO proteins, with localization in plasma membrane. Phylogenetic analysis revealed four clades of closely-related AtMLO genes. ATMLO3 belongs to the clade IV, with AtMLO2, AtMLO6 and AtMLO12. The gene is expressed during early seedling growth, in primary root and lateral root primordia, in fruit abscission zone, in vascular system of cotyledons and in trichomes of young leaves,; it was not expressed in mature rosette leaves, as shown by GUS activity patterns. The expression of several phylogenetically closely-related AtMLO genes showed similar or overlapping tissue specificity and analogous responsiveness to external stimuli, suggesting functional redundancy, co-function, or antagonistic function(s)., A member of a large family of seven-transmembrane domain proteins specific to plants, homologs of the barley mildew resistance locus o (MLO) protein. The Arabidopsis genome contains 15 genes encoding MLO proteins, with localization in plasma membrane. Phylogenetic analysis revealed four clades of closely-related AtMLO genes. ATMLO3 belongs to the clade IV, with AtMLO2, AtMLO6 and AtMLO12. The gene is expressed during early seedling growth, in primary root and lateral root primordia, in fruit abscission zone, in vascular system of cotyledons and in trichomes of young leaves,; it was not expressed in mature rosette leaves, as shown by GUS activity patterns. The expression of several phylogenetically closely-related AtMLO genes showed similar or overlapping tissue specificity and analogous responsiveness to external stimuli, suggesting functional redundancy, co-function, or antagonistic function(s).	3, 3	16617544	AT3G45290	823667	12569425, 15990873, 16525893, 18805951	GO:0005516: calmodulin binding, GO:0005634: nucleus, GO:0005886: plasma membrane, GO:0006952: defense response, GO:0008219: cell death	
