Probe	Symbol	Description	Chromosome	Chromosome Location	GenBank	Gene	PubMed	Gene Ontology	Pathway
250025_at	SIP1;2, SIP1B	Belongs to a family of plant aquaporins.Similar to yeast and radish aquaporins. Located on ER, Belongs to a family of plant aquaporins.Similar to yeast and radish aquaporins. Located on ER	5, 5	-6055028, -6055070	AT5G18290	831947	11500536, 15347784, 16223486	GO:0005783: endoplasmic reticulum, GO:0015250: water channel activity, GO:0015250: water channel activity, GO:0046685: response to arsenic-containing substance	
257270_at			3	10470401, 10470446	AT3G28140	822438	11782485	GO:0005516: calmodulin binding, GO:0006661: phosphatidylinositol biosynthetic process	
256491_at			1	-11273605, -11273605, -11273636, -11273605	AT1G31500	840040		GO:0005634: nucleus, GO:0009507: chloroplast, GO:0016787: hydrolase activity	
246791_at			5	9617486	AT5G27280	832786	14576160	GO:0009507: chloroplast	
253159_at	HMGB5, HMGD, NFD05, NFD5	Encodes a protein belonging to the subgroup of HMGB (high mobility group B) proteins that have a distinctive DNA-binding motif, the HMG-box domain.  The motif confers non-sequence specific interaction with linear DNA and structure-specific binding to distorted DNA sites.  The HMGB proteins are involved in the assembly of nucleoprotein complexes. Cannot be phosphorylated by CK2alpha., Encodes a protein belonging to the subgroup of HMGB (high mobility group B) proteins that have a distinctive DNA-binding motif, the HMG-box domain.  The motif confers non-sequence specific interaction with linear DNA and structure-specific binding to distorted DNA sites.  The HMGB proteins are involved in the assembly of nucleoprotein complexes. Cannot be phosphorylated by CK2alpha., Encodes a protein belonging to the subgroup of HMGB (high mobility group B) proteins that have a distinctive DNA-binding motif, the HMG-box domain.  The motif confers non-sequence specific interaction with linear DNA and structure-specific binding to distorted DNA sites.  The HMGB proteins are involved in the assembly of nucleoprotein complexes. Cannot be phosphorylated by CK2alpha., Encodes a protein belonging to the subgroup of HMGB (high mobility group B) proteins that have a distinctive DNA-binding motif, the HMG-box domain.  The motif confers non-sequence specific interaction with linear DNA and structure-specific binding to distorted DNA sites.  The HMGB proteins are involved in the assembly of nucleoprotein complexes. Cannot be phosphorylated by CK2alpha.	4, 4, 4, 4	-16887165	AT4G35570	829709	9461286, 11118137, 12653554, 12753585, 15147899, 17114349, 17169924, 17827277, 18650403, 18822296, 20123078, 20940346, 22789293	GO:0000785: chromatin, GO:0003677: DNA binding, GO:0003677: DNA binding, GO:0003682: chromatin binding, GO:0003700: DNA-binding transcription factor activity, GO:0005634: nucleus, GO:0005634: nucleus, GO:0005737: cytoplasm, GO:0005829: cytosol, GO:0006333: chromatin assembly or disassembly, GO:0006333: chromatin assembly or disassembly, GO:0030527: structural constituent of chromatin	
246238_at	AtPLT6, AtPMT6, PLT6, PMT6		4, 4, 4, 4	-17287499	AT4G36670	829820	12481097, 12805589, 12953064, 15272873, 15310832, 15377757, 15525644, 15598803, 15713015, 15772289, 16262716, 16424108, 16798948, 16766691, 17337630, 18230142, 18441224, 19969532, 20736450	GO:0005351: carbohydrate:proton symporter activity, GO:0005886: plasma membrane, GO:0006569: tryptophan catabolic process, GO:0006857: oligopeptide transport, GO:0009684: indoleacetic acid biosynthetic process, GO:0015144: carbohydrate transmembrane transporter activity, GO:0016020: membrane	
249808_at			5	8058689	AT5G23890	832454	12766230, 14576160, 15322131, 16618929, 21284606	GO:0005739: mitochondrion, GO:0009507: chloroplast, GO:0009507: chloroplast, GO:0009535: chloroplast thylakoid membrane, GO:0009536: plastid, GO:0009941: chloroplast envelope	
267414_at	EDA28, MEE23		2, 2	-14673840	AT2G34790	818044	14576160, 14595688, 15634699, 15763661, 15593128, 18775970, 19325888, 20226671	GO:0005618: cell wall, GO:0007155: cell adhesion, GO:0009055: electron transfer activity, GO:0009506: plasmodesma, GO:0009793: embryo development ending in seed dormancy, GO:0010090: trichome morphogenesis, GO:0010197: polar nucleus fusion, GO:0045010: actin nucleation, GO:0048765: root hair cell differentiation, GO:0071555: cell wall organization	
261259_at			1	9211740, 9211764	AT1G26660	839206	18775970	GO:0005737: cytoplasm, GO:0006312: mitotic recombination, GO:0006457: protein folding, GO:0009560: embryo sac egg cell differentiation, GO:0016272: prefoldin complex	
266018_at	SCY1	Encodes a component of the thylakoid-localized Sec system involved in the translocation of cytoplasmic proteins into plastid.	2	-8112084	AT2G18710	816386	12897258, 14576160, 18650403, 21051552	GO:0005515: protein binding, GO:0006354: DNA-templated transcription, elongation, GO:0009306: protein secretion, GO:0009507: chloroplast, GO:0009507: chloroplast, GO:0010027: thylakoid membrane organization, GO:0015450: P-P-bond-hydrolysis-driven protein transmembrane transporter activity, GO:0016020: membrane	03060: Protein export, 04141: Protein processing in endoplasmic reticulum, 04145: Phagosome
249125_at		encodes a protein whose sequence is similar to ACC oxidase	5	-17457125	AT5G43450	834365	7579161, 12972669, 15208394, 15272873, 15272001, 16539732, 16510518, 17216481, 18650403, 19054359	GO:0005737: cytoplasm, GO:0009815: 1-aminocyclopropane-1-carboxylate oxidase activity	
253602_s_at								GO:0004177: aminopeptidase activity, GO:0004177: aminopeptidase activity, GO:0005773: vacuole, GO:0005829: cytosol, GO:0006508: proteolysis, GO:0009507: chloroplast, GO:0009507: chloroplast, GO:0009570: chloroplast stroma, GO:0010150: leaf senescence	
245029_at	YAB5		2	-11303590, -11303592	AT2G26580	817199	11118137, 14576160, 15229173, 17307928, 17559509, 19134556, 21700721, 21974722	GO:0003700: DNA-binding transcription factor activity, GO:0005634: nucleus, GO:0006333: chromatin assembly or disassembly, GO:0006355: regulation of transcription, DNA-templated, GO:0006417: regulation of translation, GO:0009657: plastid organization, GO:0009965: leaf morphogenesis, GO:0030154: cell differentiation, GO:0045893: positive regulation of transcription, DNA-templated	
248152_at	ATMRE11, MRE11	DNA repair and meiotic recombination protein, component of MRE11 complex with RAD50 and NBS1, DNA repair and meiotic recombination protein, component of MRE11 complex with RAD50 and NBS1	5, 5	22032069	AT5G54260	835514	11959125, 12368497, 12466542, 15082530, 15141167, 15258261, 15309561, 17182003, 17672843, 18007598, 18293007, 20876831, 21366595, 22694475, 22860689	GO:0000785: chromatin, GO:0000791: euchromatin, GO:0000795: synaptonemal complex, GO:0004722: protein serine/threonine phosphatase activity, GO:0005634: nucleus	03440: Homologous recombination, 03450: Non-homologous end-joining
264653_at	AMI1, ATAMI1, ATTOC64-I, TOC64-I	Encodes an enzyme with similarity to bacterial acylamidohydrolases and exhibits indole-3-acetamide amidohydrolase activity in vitro.  This enzyme may be involved in the in vivo biosynthesis of indole-acetic acid from indole-3-acetamide, a native metabolite of A. thaliana. It appears to exist as a monomer., Encodes an enzyme with similarity to bacterial acylamidohydrolases and exhibits indole-3-acetamide amidohydrolase activity in vitro.  This enzyme may be involved in the in vivo biosynthesis of indole-acetic acid from indole-3-acetamide, a native metabolite of A. thaliana. It appears to exist as a monomer., Encodes an enzyme with similarity to bacterial acylamidohydrolases and exhibits indole-3-acetamide amidohydrolase activity in vitro.  This enzyme may be involved in the in vivo biosynthesis of indole-acetic acid from indole-3-acetamide, a native metabolite of A. thaliana. It appears to exist as a monomer., Encodes an enzyme with similarity to bacterial acylamidohydrolases and exhibits indole-3-acetamide amidohydrolase activity in vitro.  This enzyme may be involved in the in vivo biosynthesis of indole-acetic acid from indole-3-acetamide, a native metabolite of A. thaliana. It appears to exist as a monomer.	1, 1, 1, 1	2884411	AT1G08980	837418	12620340, 14741350, 16738862, 17555521, 17655652, 18989364, 19086173, 19887500, 20701997, 21150258	GO:0004040: amidase activity, GO:0004040: amidase activity, GO:0005737: cytoplasm, GO:0005829: cytosol, GO:0009684: indoleacetic acid biosynthetic process, GO:0009965: leaf morphogenesis, GO:0016810: hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, GO:0019761: glucosinolate biosynthetic process, GO:0030154: cell differentiation, GO:0043864: indoleacetamide hydrolase activity, GO:0045893: positive regulation of transcription, DNA-templated	
264890_at			1	8215721	AT1G23180	838926	15047898, 17085506, 18315867	GO:0008150: biological_process, GO:0009507: chloroplast, GO:0009570: chloroplast stroma	
251600_at			3	-21384676	AT3G57710	824940	14742872	GO:0005634: nucleus, GO:0016301: kinase activity	
267059_at			2	-13805519	AT2G32520	817813	14595688, 15377757, 16935988, 18315867, 19880396	GO:0005737: cytoplasm, GO:0005829: cytosol, GO:0009507: chloroplast, GO:0010043: response to zinc ion, GO:0016787: hydrolase activity	01100: Metabolic pathways
265720_at			2	16747940, 16747940	AT2G40110	818600	16359384, 18650403	GO:0003674: molecular_function, GO:0005634: nucleus, GO:0008150: biological_process	
251805_at	AtSDIR1, SDIR1	Encodes an intracellular membrane localized protein with E3 ligase activity that is involved in regulation of ABA signaling. Loss of function alleles show decreased sensitivity to ABA. Overexpression results in increased sensitivity to ABA., Encodes an intracellular membrane localized protein with E3 ligase activity that is involved in regulation of ABA signaling. Loss of function alleles show decreased sensitivity to ABA. Overexpression results in increased sensitivity to ABA.	3, 3	-20595126	AT3G55530	824718	11983057, 17573536, 18650403, 18685183, 21499841, 22245611	GO:0000394: RNA splicing, via endonucleolytic cleavage and ligation, GO:0004842: ubiquitin-protein transferase activity, GO:0005634: nucleus, GO:0006301: postreplication repair, GO:0006511: ubiquitin-dependent protein catabolic process, GO:0008270: zinc ion binding, GO:0009086: methionine biosynthetic process, GO:0009414: response to water deprivation, GO:0009651: response to salt stress, GO:0009737: response to abscisic acid, GO:0009789: positive regulation of abscisic acid-activated signaling pathway, GO:0016567: protein ubiquitination, GO:0043231: intracellular membrane-bounded organelle	
263031_at	ATCSLA10, CSLA10	encodes a gene similar to cellulose synthase, encodes a gene similar to cellulose synthase	1, 1	-8516238	AT1G24070	839019	17006591, 17411438, 20736450	GO:0005794: Golgi apparatus, GO:0016757: transferase activity, transferring glycosyl groups, GO:0016759: cellulose synthase activity	
262823_at	CLPP6, NCLPP1, NCLPP6	One of several nuclear-encoded ClpPs (caseinolytic protease). Contains a highly conserved catalytic triad of Ser-type proteases (Ser-His-Asp). The name reflects nomenclature described in Adam et. al (2001)., One of several nuclear-encoded ClpPs (caseinolytic protease). Contains a highly conserved catalytic triad of Ser-type proteases (Ser-His-Asp). The name reflects nomenclature described in Adam et. al (2001)., One of several nuclear-encoded ClpPs (caseinolytic protease). Contains a highly conserved catalytic triad of Ser-type proteases (Ser-His-Asp). The name reflects nomenclature described in Adam et. al (2001).	1, 1, 1	3967476, 3967483	AT1G11750	837719	10427773, 10198079, 9951729, 7580259, 8665915, 11299370, 11352464, 11278690, 11982939, 14593120, 16980539, 18650403	GO:0006364: rRNA processing, GO:0009073: aromatic amino acid family biosynthetic process, GO:0009507: chloroplast, GO:0009507: chloroplast, GO:0009532: plastid stroma, GO:0009534: chloroplast thylakoid, GO:0009570: chloroplast stroma, GO:0009658: chloroplast organization, GO:0009840: chloroplastic endopeptidase Clp complex, GO:0009902: chloroplast relocation, GO:0009941: chloroplast envelope, GO:0010027: thylakoid membrane organization, GO:0010207: photosystem II assembly, GO:0015979: photosynthesis, GO:0016226: iron-sulfur cluster assembly, GO:0019288: isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway, GO:0034660: ncRNA metabolic process, GO:0035304: regulation of protein dephosphorylation, GO:0042793: plastid transcription, GO:0045893: positive regulation of transcription, DNA-templated	
256089_at	MCD1	Encodes MCD1 (MULTIPLE CHLOROPLAST DIVISION SITE 1).  Determines the site of chloroplast division in concert with MinD (AT5G24020).	1	7242920	AT1G20830	838675	12766230, 14576160, 19135368, 19907699	GO:0003674: molecular_function, GO:0009706: chloroplast inner membrane, GO:0009941: chloroplast envelope, GO:0010020: chloroplast fission	
253912_at									
265510_at	ATG8D	in the Arabidopsis  autophagy pathway	2	-2082986, -2082986	AT2G05630	815112	15178341, 15235117, 15494556, 16040659, 16354162, 17885809, 18650403, 18775970	GO:0005634: nucleus, GO:0006914: autophagy, GO:0008017: microtubule binding	04140: Regulation of autophagy
266867_at	CPFTSY, FRD4	chloroplast SRP receptor homolog, alpha subunit CPFTSY. Required for LHCP  integration into isolated thylakoids., chloroplast SRP receptor homolog, alpha subunit CPFTSY. Required for LHCP  integration into isolated thylakoids.	2, 2	18851218, 18851216	AT2G45770	819185	10636840, 8953245, 16813577, 17513500, 18035371, 18764927, 20828566, 21832051	GO:0005515: protein binding, GO:0005525: GTP binding, GO:0005786: signal recognition particle, endoplasmic reticulum targeting, GO:0006364: rRNA processing, GO:0006605: protein targeting, GO:0009507: chloroplast, GO:0009507: chloroplast, GO:0009534: chloroplast thylakoid, GO:0009772: photosynthetic electron transport in photosystem II, GO:0009902: chloroplast relocation, GO:0010027: thylakoid membrane organization, GO:0010027: thylakoid membrane organization, GO:0010207: photosystem II assembly, GO:0010267: production of ta-siRNAs involved in RNA interference, GO:0019288: isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway, GO:0034660: ncRNA metabolic process, GO:0035196: production of miRNAs involved in gene silencing by miRNA, GO:0035304: regulation of protein dephosphorylation, GO:0042793: plastid transcription, GO:0045038: protein import into chloroplast thylakoid membrane, GO:0045893: positive regulation of transcription, DNA-templated, GO:0051607: defense response to virus	03060: Protein export
