Probe	Symbol	Description	Chromosome	Chromosome Location	GenBank	Gene	PubMed	Gene Ontology	Pathway
250650_at	FTIP1		5	-2126975	AT5G06850	830576	17004082, 17551672, 20736450, 22529749	GO:0005515: protein binding, GO:0005634: nucleus, GO:0005783: endoplasmic reticulum, GO:0009506: plasmodesma, GO:0034613: cellular protein localization, GO:0048574: long-day photoperiodism, flowering	
258347_at			3	-5999289	AT3G17520	821017	14973164, 15047901, 16021339, 16131496, 16307366, 16284313, 16446457, 16412086, 16679420, 16673935, 17059406, 17030801, 17346263, 17828791, 18318901, 18452589, 18599647, 18552202, 18835996, 20118269, 23148892	GO:0009062: fatty acid catabolic process, GO:0009793: embryo development ending in seed dormancy	
265561_s_at								GO:0003674: molecular_function, GO:0008150: biological_process	
267612_at	AtNPF6.2, NPF6.2		2, 2	-11347147	AT2G26690	817210	12368493, 12668777, 15247402, 16021335, 16115070, 17028338, 17172353, 17481610, 17705847, 18650403, 18780802, 20501909	GO:0005215: transporter activity, GO:0005886: plasma membrane, GO:0009611: response to wounding, GO:0009753: response to jasmonic acid, GO:0030003: cellular cation homeostasis, GO:0070838: divalent metal ion transport	
251987_at	CYP71B5	cytochrome P450 monooxygenase	3	19755704	AT3G53280	824495	9620263, 15082927, 15539473, 17227549, 18650403, 18772308, 20627899, 21315474	GO:0009507: chloroplast, GO:0019825: oxygen binding, GO:0071281: cellular response to iron ion, GO:0071369: cellular response to ethylene stimulus, GO:0071732: cellular response to nitric oxide	00903: Limonene and pinene degradation, 00945: Stilbenoid, diarylheptanoid and gingerol biosynthesis, 01100: Metabolic pathways, 01110: Biosynthesis of secondary metabolites
262888_at	AtRDR1, ATRDRP1, RDR1	Encodes RNA-dependent RNA polymerase.   While not required for virus-induced post-transcriptional gene silencing (PTGS), it can promote turnover of viral RNAs in infected plants. Nomenclature according to Xie, et al. (2004). Involved in the production of Cucumber Mosaic Virus siRNAs., Encodes RNA-dependent RNA polymerase.   While not required for virus-induced post-transcriptional gene silencing (PTGS), it can promote turnover of viral RNAs in infected plants. Nomenclature according to Xie, et al. (2004). Involved in the production of Cucumber Mosaic Virus siRNAs., Encodes RNA-dependent RNA polymerase.   While not required for virus-induced post-transcriptional gene silencing (PTGS), it can promote turnover of viral RNAs in infected plants. Nomenclature according to Xie, et al. (2004). Involved in the production of Cucumber Mosaic Virus siRNAs.	1, 1, 1	-5093961	AT1G14790	838044	12650452, 15024409, 15908605, 16900325, 17586651, 18700826, 19308254, 18353962, 19966292, 20190077, 22689894, 23028332	GO:0000165: MAPK cascade, GO:0003676: nucleic acid binding, GO:0003968: RNA-directed 5'-3' RNA polymerase activity, GO:0005634: nucleus, GO:0006355: regulation of transcription, DNA-templated, GO:0006612: protein targeting to membrane, GO:0009615: response to virus, GO:0009617: response to bacterium, GO:0009751: response to salicylic acid, GO:0009862: systemic acquired resistance, salicylic acid mediated signaling pathway, GO:0009867: jasmonic acid mediated signaling pathway, GO:0010025: wax biosynthetic process, GO:0010310: regulation of hydrogen peroxide metabolic process, GO:0010363: regulation of plant-type hypersensitive response, GO:0016441: posttranscriptional gene silencing, GO:0031348: negative regulation of defense response, GO:0035304: regulation of protein dephosphorylation, GO:0060148: positive regulation of posttranscriptional gene silencing	
252419_at			3	17511079	AT3G47510	823905		GO:0003674: molecular_function, GO:0005576: extracellular region, GO:0008150: biological_process	
247655_at	AtZAT12, RHL41, ZAT12	Encodes a zinc finger protein involved in high light and cold acclimation. Overexpression of this putative transcription factor increases the expression level of 9 cold-responsive genes and represses the expression level of 15 cold-responsive genes, including CBF genes. Also, lines overexpressing this gene exhibits a small but reproducible increase in freeze tolerance. Because of the repression of the CBF genes by the overexpression of this gene, the authors speculate that this gene may be involved in negative regulatory circuit of the CBF pathway., Encodes a zinc finger protein involved in high light and cold acclimation. Overexpression of this putative transcription factor increases the expression level of 9 cold-responsive genes and represses the expression level of 15 cold-responsive genes, including CBF genes. Also, lines overexpressing this gene exhibits a small but reproducible increase in freeze tolerance. Because of the repression of the CBF genes by the overexpression of this gene, the authors speculate that this gene may be involved in negative regulatory circuit of the CBF pathway., Encodes a zinc finger protein involved in high light and cold acclimation. Overexpression of this putative transcription factor increases the expression level of 9 cold-responsive genes and represses the expression level of 15 cold-responsive genes, including CBF genes. Also, lines overexpressing this gene exhibits a small but reproducible increase in freeze tolerance. Because of the repression of the CBF genes by the overexpression of this gene, the authors speculate that this gene may be involved in negative regulatory circuit of the CBF pathway.	5, 5, 5	24102972	AT5G59820	836103	11118137, 11069694, 12368499, 14722088, 15634197, 15728337, 15923325, 16183833, 16365758, 17722694, 18266923, 18650403, 18775970, 18922600, 19270186, 21039566, 21419340, 22350156, 22710144	GO:0003676: nucleic acid binding, GO:0003700: DNA-binding transcription factor activity, GO:0005634: nucleus, GO:0006979: response to oxidative stress, GO:0006979: response to oxidative stress, GO:0006979: response to oxidative stress, GO:0008270: zinc ion binding, GO:0009408: response to heat, GO:0009408: response to heat, GO:0009409: response to cold, GO:0009414: response to water deprivation, GO:0009416: response to light stimulus, GO:0009611: response to wounding, GO:0009611: response to wounding, GO:0009611: response to wounding, GO:0009620: response to fungus, GO:0009631: cold acclimation, GO:0009643: photosynthetic acclimation, GO:0009695: jasmonic acid biosynthetic process, GO:0009753: response to jasmonic acid, GO:0010200: response to chitin, GO:0010200: response to chitin, GO:0010224: response to UV-B, GO:0010286: heat acclimation, GO:0030968: endoplasmic reticulum unfolded protein response, GO:0042538: hyperosmotic salinity response, GO:0042538: hyperosmotic salinity response, GO:0042538: hyperosmotic salinity response	
245800_at	AT-HSFB4, HSFB4, SCZ	Encodes SCHIZORIZA, a member of Heat Shock Transcription Factor (Hsf) family. Functions as a nuclear factor regulating asymmetry of stem cell divisions., Encodes SCHIZORIZA, a member of Heat Shock Transcription Factor (Hsf) family. Functions as a nuclear factor regulating asymmetry of stem cell divisions., Encodes SCHIZORIZA, a member of Heat Shock Transcription Factor (Hsf) family. Functions as a nuclear factor regulating asymmetry of stem cell divisions.	1, 1, 1	17224842	AT1G46264	841110	11118137, 16489130, 19324928, 20171102, 20417101, 22571635, 22677791	GO:0003677: DNA binding, GO:0003700: DNA-binding transcription factor activity, GO:0005634: nucleus, GO:0008356: asymmetric cell division, GO:0009408: response to heat	
262049_at			1	-30156826	AT1G80180	844358	15060130, 18650403, 22631074	GO:0005886: plasma membrane, GO:0010375: stomatal complex patterning	
246241_at	AtPLAIVC, PLA, PLAIII{beta}, PLP4	Patatin-related phospholipase A. Expressed in the floral gynaecium and is induced by  abscisic acid (ABA) or phosphate deficiency in roots., Patatin-related phospholipase A. Expressed in the floral gynaecium and is induced by  abscisic acid (ABA) or phosphate deficiency in roots., Patatin-related phospholipase A. Expressed in the floral gynaecium and is induced by  abscisic acid (ABA) or phosphate deficiency in roots., Patatin-related phospholipase A. Expressed in the floral gynaecium and is induced by  abscisic acid (ABA) or phosphate deficiency in roots.	4, 4, 4, 4	-17457135	AT4G37050	829859	12805597, 15130548, 16504176, 17475618, 18772308, 20053799, 21447788	GO:0004620: phospholipase activity, GO:0009737: response to abscisic acid, GO:0045735: nutrient reservoir activity	
250162_at	ATFTSH6, FTSH6	Encodes an FtsH protease that is localized to the chloroplast. AtFtsH6 is involved in the degradation of both Lhcb3 and Lhcb1 during senescence and high-light acclimation., Encodes an FtsH protease that is localized to the chloroplast. AtFtsH6 is involved in the degradation of both Lhcb3 and Lhcb1 during senescence and high-light acclimation.	5, 5	-4950411, -4950359	AT5G15250	831377	11299370, 12185496, 14576160, 14630971, 14996218, 15047901, 16157880, 16626450, 17181860, 21438879, 22121866	GO:0004176: ATP-dependent peptidase activity, GO:0006457: protein folding, GO:0008233: peptidase activity, GO:0008237: metallopeptidase activity, GO:0008270: zinc ion binding, GO:0009408: response to heat, GO:0009507: chloroplast, GO:0009507: chloroplast, GO:0009644: response to high light intensity, GO:0010304: PSII associated light-harvesting complex II catabolic process, GO:0016887: ATPase activity, GO:0042542: response to hydrogen peroxide	
248337_at	COR78, LTI140, LTI78, RD29A	cold regulated gene, the 5' region of cor78 has cis-acting regulatory elements that can impart cold-regulated gene expression, cold regulated gene, the 5' region of cor78 has cis-acting regulatory elements that can impart cold-regulated gene expression, cold regulated gene, the 5' region of cor78 has cis-acting regulatory elements that can impart cold-regulated gene expression, cold regulated gene, the 5' region of cor78 has cis-acting regulatory elements that can impart cold-regulated gene expression	5, 5, 5, 5	21240849	AT5G52310	835307	10872217, 10504578, 10330472, 10097388, 9880362, 9414562, 9401119, 9193091, 8148648, 8290624, 8479424, 8310052, 8448363, 8437577, 1830821, 11779861, 11532176, 11230576, 11169177, 11351099, 11549764, 12107339, 12228349, 12207667, 12713537, 12694590, 12785063, 14519774, 14742440, 14871311, 14745450, 15998313, 15994234, 16045476, 16151843, 16258011, 16231185, 16463099, 16614820, 16730809, 16913865, 17001447, 16949955, 17031511, 17227550, 17318317, 17332757, 17453213, 17533512, 17483953, 17556511, 17653723, 17628825, 18093929, 18356294, 18650403, 18643991, 18612099, 18757862, 18779215, 19014980, 18980951, 19067111, 19148673, 19210750, 19276109, 19363684, 19470100, 17172050, 17559519, 19544047, 19529829, 20089852, 20077023, 20059743, 20164209, 20339925, 20490504, 20487379, 20566565, 20561255, 20519338, 20026608, 21039566, 21349196, 21287175, 21408135, 21374086, 21478192, 21471455, 21471330, 21610183, 21696534, 21677096, 21673078, 21638061, 21832142, 21806969, 21901277, 21971994, 22109847, 22167390, 22160463, 22220579, 22325896, 22505693, 22627139, 22615900, 22582100, 22553988, 22705253, 22685171, 22676051, 22771912, 22983672, 23148892, 23231763, 23223881	GO:0003674: molecular_function, GO:0005634: nucleus, GO:0006970: response to osmotic stress, GO:0009269: response to desiccation, GO:0009409: response to cold, GO:0009409: response to cold, GO:0009414: response to water deprivation, GO:0009414: response to water deprivation, GO:0009651: response to salt stress, GO:0009737: response to abscisic acid, GO:0009737: response to abscisic acid, GO:0010150: leaf senescence, GO:0042538: hyperosmotic salinity response, GO:0042538: hyperosmotic salinity response	
248821_at			5	-19118543	AT5G47070	834753	15824099, 17142483, 18650403, 21477822	GO:0005886: plasma membrane, GO:0005886: plasma membrane, GO:0009627: systemic acquired resistance, GO:0009697: salicylic acid biosynthetic process, GO:0016301: kinase activity	
253987_at	PFK3		4	-13300795	AT4G26270	828733	15489341, 16720694, 17360592, 17485088, 18055584, 18650403, 18710526, 18820081, 18775970, 23362208	GO:0003872: 6-phosphofructokinase activity, GO:0003872: 6-phosphofructokinase activity, GO:0005737: cytoplasm, GO:0005829: cytosol, GO:0005945: 6-phosphofructokinase complex, GO:0006096: glycolytic process, GO:0006096: glycolytic process, GO:0010053: root epidermal cell differentiation	00010: Glycolysis / Gluconeogenesis, 00030: Pentose phosphate pathway, 00051: Fructose and mannose metabolism, 00052: Galactose metabolism, 01100: Metabolic pathways, 01110: Biosynthesis of secondary metabolites
250360_at			5	-3625570, -3625570, -3625836	AT5G11360	831007	17915010	GO:0005886: plasma membrane, GO:0009507: chloroplast	
253386_at	SQD1	involved in sulfolipid biosynthesis	4	15935416	AT4G33030	829440	10830266, 10557279, 10462438, 9858733, 9465123, 11073956, 11960029, 12805589, 17400898, 18055586, 20018591, 21333657, 22115780, 22442409	GO:0008146: sulfotransferase activity, GO:0008270: zinc ion binding, GO:0009247: glycolipid biosynthetic process, GO:0009507: chloroplast, GO:0009507: chloroplast, GO:0016036: cellular response to phosphate starvation, GO:0016036: cellular response to phosphate starvation, GO:0016036: cellular response to phosphate starvation, GO:0019375: galactolipid biosynthetic process, GO:0046506: sulfolipid biosynthetic process, GO:0046507: UDPsulfoquinovose synthase activity	00520: Amino sugar and nucleotide sugar metabolism, 00561: Glycerolipid metabolism
250702_at			5	-2079955	AT5G06730	830562	12169696, 12473102, 15235117, 15231406, 15539469, 16998091, 17665211, 17786563	GO:0004601: peroxidase activity, GO:0005576: extracellular region, GO:0005774: vacuolar membrane	00360: Phenylalanine metabolism, 00940: Phenylpropanoid biosynthesis, 01100: Metabolic pathways, 01110: Biosynthesis of secondary metabolites
253806_at	ATRMA2, RMA2	Encodes a RING finger E3 ubiquitin ligase. Binds and ubiquitinates ABP1 in vivo and in vitro., Encodes a RING finger E3 ubiquitin ligase. Binds and ubiquitinates ABP1 in vivo and in vitro.	4, 4	-14007539	AT4G28270	828942	11983057, 15047898, 17217462, 18305208, 18577427, 18650403, 20152813	GO:0004842: ubiquitin-protein transferase activity, GO:0005515: protein binding, GO:0005634: nucleus, GO:0005783: endoplasmic reticulum, GO:0008270: zinc ion binding	
246260_at	PUT1		1	-11416451	AT1G31820	840072	18650403, 22711282	GO:0005886: plasma membrane, GO:0015203: polyamine transmembrane transporter activity, GO:0015203: polyamine transmembrane transporter activity, GO:0015846: polyamine transport, GO:0016126: sterol biosynthetic process, GO:0046520: sphingoid biosynthetic process	
