Probe	Symbol	Description	Chromosome	Chromosome Location	GenBank	Gene	PubMed	Gene Ontology	Pathway
245925_at	AtbZIP63, BZO2H3	bZIP protein BZO2H3 mRNA, partial cds, bZIP protein BZO2H3 mRNA, partial cds	5, 5	-10796459, -10796459, -10796459	AT5G28770	832990	11118137, 11906833, 12569427, 15047879, 15226410, 15310832, 15469500, 15937229, 16731568, 16709202, 17217462, 17885809, 18305208, 18945934, 20080816, 21108821, 21844310	GO:0003677: DNA binding, GO:0003700: DNA-binding transcription factor activity, GO:0005515: protein binding, GO:0005634: nucleus, GO:0005634: nucleus, GO:0006355: regulation of transcription, DNA-templated, GO:0009410: response to xenobiotic stimulus, GO:0030968: endoplasmic reticulum unfolded protein response, GO:0042802: identical protein binding, GO:0046982: protein heterodimerization activity, GO:0071215: cellular response to abscisic acid stimulus, GO:0071333: cellular response to glucose stimulus	
249035_at	ATGLK2, GLK2, GPRI2	Encodes GLK2, Golden2-like 2, one of a pair of partially redundant nuclear transcription factors that regulate chloroplast development in a cell-autonomous manner.  GLK1, Golden2-like 1, is encoded by At2g20570. GLK1 and GLK2 regulate the expression of the photosynthetic apparatus., Encodes GLK2, Golden2-like 2, one of a pair of partially redundant nuclear transcription factors that regulate chloroplast development in a cell-autonomous manner.  GLK1, Golden2-like 1, is encoded by At2g20570. GLK1 and GLK2 regulate the expression of the photosynthetic apparatus., Encodes GLK2, Golden2-like 2, one of a pair of partially redundant nuclear transcription factors that regulate chloroplast development in a cell-autonomous manner.  GLK1, Golden2-like 1, is encoded by At2g20570. GLK1 and GLK2 regulate the expression of the photosynthetic apparatus.	5, 5, 5	17798369	AT5G44190	834442	11118137, 11828027, 12220263, 14605227, 15078338, 15260969, 15937229, 16553893, 16920880, 18230142, 18650403, 18643989, 19376934, 19383092, 21214652, 22827944, 22791829, 22968911	GO:0003677: DNA binding, GO:0003700: DNA-binding transcription factor activity, GO:0005634: nucleus, GO:0005634: nucleus, GO:0006364: rRNA processing, GO:0006417: regulation of translation, GO:0009651: response to salt stress, GO:0009657: plastid organization, GO:0009658: chloroplast organization, GO:0009737: response to abscisic acid, GO:0009902: chloroplast relocation, GO:0009910: negative regulation of flower development, GO:0009965: leaf morphogenesis, GO:0010027: thylakoid membrane organization, GO:0010207: photosystem II assembly, GO:0010380: regulation of chlorophyll biosynthetic process, GO:0030154: cell differentiation, GO:0035304: regulation of protein dephosphorylation, GO:0042793: plastid transcription, GO:0045893: positive regulation of transcription, DNA-templated, GO:0045893: positive regulation of transcription, DNA-templated, GO:0045893: positive regulation of transcription, DNA-templated	
247246_at	ATC/VIF2, C/VIF2	Plant cell wall (CWI) and vacuolar invertases (VI)  play important roles in carbohydrate metabolism, stress responses  and sugar signaling., Plant cell wall (CWI) and vacuolar invertases (VI)  play important roles in carbohydrate metabolism, stress responses  and sugar signaling.	5, 5	25831834	AT5G64620	836583	14576160, 14871666, 15327983, 15695462, 16299181, 18252844, 20351290	GO:0004857: enzyme inhibitor activity, GO:0005576: extracellular region, GO:0043086: negative regulation of catalytic activity, GO:0046910: pectinesterase inhibitor activity, GO:0080167: response to karrikin	
253729_at			4	-14451421, -14451409	AT4G29360	829057	12068095, 12805588, 15937229, 16776300	GO:0000226: microtubule cytoskeleton organization, GO:0000911: cytokinesis by cell plate formation, GO:0004553: hydrolase activity, hydrolyzing O-glycosyl compounds, GO:0005886: plasma membrane, GO:0006306: DNA methylation, GO:0006346: methylation-dependent chromatin silencing, GO:0009909: regulation of flower development, GO:0009965: leaf morphogenesis, GO:0016570: histone modification, GO:0031047: gene silencing by RNA, GO:0031048: chromatin silencing by small RNA, GO:0031225: anchored component of membrane, GO:0042127: regulation of cell proliferation, GO:0046658: anchored component of plasma membrane, GO:0048449: floral organ formation, GO:0051567: histone H3-K9 methylation	
245671_at	ATPUP1, PUP1	Encodes a transporter that transports purines,cytokinins and other adenine derivatives. Expressed in the leaf hydathodes where it may be involved in re-uptake of cytokinins during guttation., Encodes a transporter that transports purines,cytokinins and other adenine derivatives. Expressed in the leaf hydathodes where it may be involved in re-uptake of cytokinins during guttation.	1, 1	-9862073	AT1G28230	839717	10662864, 12662305, 16212609, 16489130, 16673935, 16920880, 18835995, 20736450	GO:0005345: purine nucleobase transmembrane transporter activity, GO:0005345: purine nucleobase transmembrane transporter activity, GO:0005887: integral component of plasma membrane, GO:0006863: purine nucleobase transport, GO:0006863: purine nucleobase transport, GO:0009507: chloroplast, GO:0010184: cytokinin transport, GO:0015211: purine nucleoside transmembrane transporter activity	
257382_at	ATWRKY54, WRKY54	member of WRKY Transcription Factor; Group III, member of WRKY Transcription Factor; Group III	2, 2	-17000454	AT2G40750	818670	10785665, 11118137, 15086800, 15375205, 16864593, 17114354, 17316173, 17496105, 17581762, 17096590, 18671872, 18650403, 21988475, 22268143, 22316300	GO:0000165: MAPK cascade, GO:0003700: DNA-binding transcription factor activity, GO:0003700: DNA-binding transcription factor activity, GO:0005515: protein binding, GO:0005634: nucleus, GO:0006355: regulation of transcription, DNA-templated, GO:0006612: protein targeting to membrane, GO:0009595: detection of biotic stimulus, GO:0009627: systemic acquired resistance, GO:0009697: salicylic acid biosynthetic process, GO:0009751: response to salicylic acid, GO:0009862: systemic acquired resistance, salicylic acid mediated signaling pathway, GO:0009867: jasmonic acid mediated signaling pathway, GO:0010200: response to chitin, GO:0010310: regulation of hydrogen peroxide metabolic process, GO:0010363: regulation of plant-type hypersensitive response, GO:0031347: regulation of defense response, GO:0031347: regulation of defense response, GO:0031348: negative regulation of defense response, GO:0042742: defense response to bacterium, GO:0043900: regulation of multi-organism process, GO:0045088: regulation of innate immune response, GO:0050832: defense response to fungus, GO:1900056: negative regulation of leaf senescence	
245343_at			4	-8995113	AT4G15830	827264	18775970	GO:0000226: microtubule cytoskeleton organization, GO:0000911: cytokinesis by cell plate formation, GO:0005737: cytoplasm, GO:0008150: biological_process, GO:0010583: response to cyclopentenone, GO:0051225: spindle assembly	
259871_at			1	28829308	AT1G76800	844014	17028341, 20627899, 21411332	GO:0003674: molecular_function, GO:0010039: response to iron ion, GO:0071281: cellular response to iron ion, GO:0071369: cellular response to ethylene stimulus, GO:0071732: cellular response to nitric oxide	
258003_at	ATEXP5, ATEXPA5, ATHEXP, EXP5, EXPA5	Encodes an expansin. Naming convention from the Expansin Working Group (Kende et al, 2004. Plant Mol Bio), Encodes an expansin. Naming convention from the Expansin Working Group (Kende et al, 2004. Plant Mol Bio), Encodes an expansin. Naming convention from the Expansin Working Group (Kende et al, 2004. Plant Mol Bio), Encodes an expansin. Naming convention from the Expansin Working Group (Kende et al, 2004. Plant Mol Bio), Encodes an expansin. Naming convention from the Expansin Working Group (Kende et al, 2004. Plant Mol Bio)	3, 3, 3, 3, 3	-11011308	AT3G29030	822543	7568110, 11641069, 11891242, 12805619, 15272873, 15695462, 15063727, 16299171, 16330523, 16412086, 16942607, 16920880, 17041028, 17142483, 17497164, 17587374, 18650403, 19216774, 20035956, 22145846	GO:0005576: extracellular region, GO:0009826: unidimensional cell growth, GO:0009826: unidimensional cell growth, GO:0009828: plant-type cell wall loosening, GO:0009828: plant-type cell wall loosening, GO:0009831: plant-type cell wall modification involved in multidimensional cell growth	
247794_at	ATPLC, ATPLC1, PLC1	phosphatidylinositol-specific phospholipase C is induced to a significant extent under various environmental stresses, such as dehydration, salinity, and low temperature. May play a role in secondary ABA response.  There are two genes called ATPLC1, one corresponding to AT4g38530 and one corresponding ot AT5g58670 (this one)., phosphatidylinositol-specific phospholipase C is induced to a significant extent under various environmental stresses, such as dehydration, salinity, and low temperature. May play a role in secondary ABA response.  There are two genes called ATPLC1, one corresponding to AT4g38530 and one corresponding ot AT5g58670 (this one)., phosphatidylinositol-specific phospholipase C is induced to a significant extent under various environmental stresses, such as dehydration, salinity, and low temperature. May play a role in secondary ABA response.  There are two genes called ATPLC1, one corresponding to AT4g38530 and one corresponding ot AT5g58670 (this one).	5, 5, 5	-23704231	AT5G58670	835981	7732004, 11340187, 12102506, 12226484, 12372144, 15040888, 15047898, 15165189, 16009996, 16214899, 16299169, 16359384, 16463051, 16798948, 17158582, 17379598, 18408043, 18534862, 18650403, 18805951, 21195068	GO:0000165: MAPK cascade, GO:0004629: phospholipase C activity, GO:0004629: phospholipase C activity, GO:0004629: phospholipase C activity, GO:0005634: nucleus, GO:0006355: regulation of transcription, DNA-templated, GO:0006612: protein targeting to membrane, GO:0007165: signal transduction, GO:0009269: response to desiccation, GO:0009409: response to cold, GO:0009409: response to cold, GO:0009414: response to water deprivation, GO:0009617: response to bacterium, GO:0009651: response to salt stress, GO:0009651: response to salt stress, GO:0009737: response to abscisic acid, GO:0009737: response to abscisic acid, GO:0009738: abscisic acid-activated signaling pathway, GO:0009862: systemic acquired resistance, salicylic acid mediated signaling pathway, GO:0009863: salicylic acid mediated signaling pathway, GO:0009867: jasmonic acid mediated signaling pathway, GO:0010310: regulation of hydrogen peroxide metabolic process, GO:0010363: regulation of plant-type hypersensitive response, GO:0030048: actin filament-based movement, GO:0031348: negative regulation of defense response, GO:0035304: regulation of protein dephosphorylation, GO:0043069: negative regulation of programmed cell death, GO:0051645: Golgi localization, GO:0051646: mitochondrion localization, GO:0051707: response to other organism, GO:0060151: peroxisome localization	00562: Inositol phosphate metabolism, 01100: Metabolic pathways, 04070: Phosphatidylinositol signaling system
250942_at			5	-815674	AT5G03350	831863	14623097, 15111722, 15593128, 12893885, 15824099, 17496105, 18650403, 21477822, 21637781, 23148892	GO:0005618: cell wall, GO:0005886: plasma membrane, GO:0009507: chloroplast, GO:0030246: carbohydrate binding, GO:0048046: apoplast	
245422_at			4	-9742759, -9742759, -9742759	AT4G17470	827458	15181204, 15596101, 16632643, 16792696, 18650403	GO:0008474: palmitoyl-(protein) hydrolase activity, GO:0009507: chloroplast	00062: Fatty acid elongation, 01100: Metabolic pathways
253050_at	AGP18, ATAGP18	AGP18 is a lysine-rich arabinogalactan-protein (AGP) and part of a multi-gene family of glycoproteins with approx. 50 members. It falls into one subclass with AGP17 and AGP19, other lysine-rich AGPs. It is expressed in young leaves, shoots, roots and flowers., AGP18 is a lysine-rich arabinogalactan-protein (AGP) and part of a multi-gene family of glycoproteins with approx. 50 members. It falls into one subclass with AGP17 and AGP19, other lysine-rich AGPs. It is expressed in young leaves, shoots, roots and flowers.	4, 4	-17605758	AT4G37450	829900	12068095, 12177459, 12481097, 12805588, 15047898, 15235117, 15840645, 15937231, 16199618, 16244449, 16228244, 16935991, 17217456, 17294240, 18502977, 18774967, 21165646, 21849816	GO:0005886: plasma membrane, GO:0005886: plasma membrane, GO:0031225: anchored component of membrane	
246275_at	BEE2		4	17243583, 17243583	AT4G36540	829806	11118137, 12679534, 12897250, 16121258, 18596930, 18552355, 18650403	GO:0003677: DNA binding, GO:0003677: DNA binding, GO:0003700: DNA-binding transcription factor activity, GO:0005634: nucleus, GO:0006351: transcription, DNA-templated, GO:0006355: regulation of transcription, DNA-templated, GO:0009740: gibberellic acid mediated signaling pathway, GO:0010162: seed dormancy process	
247549_at	AtMYB28, HAG1, MYB28, PMG1, AtMYB28, HAG1, MYB28, PMG1	Encodes a nuclear localized member of the MYB transcription factor family. Involved in positive regulation of aliphatic glucosinolate biosynthesis.Expression is induced by touch, wounding and glucose., Encodes a nuclear localized member of the MYB transcription factor family. Involved in positive regulation of aliphatic glucosinolate biosynthesis.Expression is induced by touch, wounding and glucose., Encodes a nuclear localized member of the MYB transcription factor family. Involved in positive regulation of aliphatic glucosinolate biosynthesis.Expression is induced by touch, wounding and glucose., Encodes a nuclear localized member of the MYB transcription factor family. Involved in positive regulation of aliphatic glucosinolate biosynthesis.Expression is induced by touch, wounding and glucose., Encodes a putative transcription factor (MYB28)., Encodes a putative transcription factor (MYB28)., Encodes a putative transcription factor (MYB28)., Encodes a putative transcription factor (MYB28).	5, 5, 5, 5, 5, 5, 5, 5	-24689151, -24689151	AT5G61420	836263	11118137, 11597504, 16463103, 17420480, 17521412, 17877703, 18042203, 18446225, 18650403, 18094747, 20348214, 20457643, 20617455, 21418358, 22271267, 22820317, 23073694, 23144921, 23115560, 23329848	GO:0003677: DNA binding, GO:0003700: DNA-binding transcription factor activity, GO:0003700: DNA-binding transcription factor activity, GO:0005634: nucleus, GO:0005634: nucleus, GO:0006355: regulation of transcription, DNA-templated, GO:0006355: regulation of transcription, DNA-templated, GO:0009617: response to bacterium, GO:0009625: response to insect, GO:0009682: induced systemic resistance, GO:0009739: response to gibberellin, GO:0009751: response to salicylic acid, GO:0009753: response to jasmonic acid, GO:0010438: cellular response to sulfur starvation, GO:0010439: regulation of glucosinolate biosynthetic process, GO:0019761: glucosinolate biosynthetic process, GO:0050832: defense response to fungus	
